country,company,bucket,filing_count
EP,Intel Corporation,2011-07-01,1
EP,Intel Corporation,2011-08-01,12
EP,Intel Corporation,2011-09-01,22
EP,Intel Corporation,2011-10-01,5
EP,Intel Corporation,2011-11-01,5
EP,Intel Corporation,2011-12-01,40
EP,Intel Corporation,2012-03-01,19
EP,Intel Corporation,2012-04-01,8
EP,Intel Corporation,2012-05-01,5
EP,Intel Corporation,2012-06-01,10
EP,Intel Corporation,2012-07-01,2
EP,Intel Corporation,2012-09-01,6
EP,Intel Corporation,2012-10-01,5
EP,Intel Corporation,2012-11-01,9
EP,Intel Corporation,2012-12-01,1
EP,Intel Corporation,2013-01-01,24
EP,Intel Corporation,2013-02-01,14
EP,Intel Corporation,2013-03-01,13
EP,Intel Corporation,2013-04-01,25
EP,Intel Corporation,2013-05-01,9
EP,Intel Corporation,2013-06-01,27
EP,Intel Corporation,2013-07-01,2
EP,Intel Corporation,2013-08-01,3
EP,Intel Corporation,2013-09-01,28
EP,Intel Corporation,2013-10-01,19
EP,Intel Corporation,2013-11-01,2
EP,Intel Corporation,2013-12-01,41
EP,Intel Corporation,2014-01-01,3
EP,Intel Corporation,2014-02-01,4
EP,Intel Corporation,2014-03-01,23
EP,Intel Corporation,2014-04-01,16
EP,Intel Corporation,2014-05-01,8
EP,Intel Corporation,2014-06-01,21
EP,Intel Corporation,2014-07-01,18
EP,Intel Corporation,2014-08-01,24
EP,Intel Corporation,2014-09-01,26
EP,Intel Corporation,2014-10-01,13
EP,Intel Corporation,2014-11-01,9
EP,Intel Corporation,2014-12-01,3
EP,Intel Corporation,2015-01-01,19
EP,Intel Corporation,2015-02-01,12
EP,Intel Corporation,2015-03-01,12
EP,Intel Corporation,2015-04-01,8
EP,Intel Corporation,2015-05-01,4
EP,Intel Corporation,2015-06-01,16
EP,Intel Corporation,2015-07-01,5
EP,Intel Corporation,2015-08-01,9
EP,Intel Corporation,2015-09-01,4
EP,Intel Corporation,2015-10-01,10
EP,Intel Corporation,2015-11-01,9
EP,Intel Corporation,2015-12-01,19
EP,Intel Corporation,2016-01-01,3
EP,Intel Corporation,2016-03-01,3
EP,Intel Corporation,2016-04-01,5
EP,Intel Corporation,2016-05-01,1
EP,Intel Corporation,2016-06-01,1
EP,Intel Corporation,2016-09-01,1
EP,Intel Corporation,2016-12-01,3
EP,Intel Corporation,2017-01-01,4
EP,Intel Corporation,2017-05-01,1
EP,Intel Corporation,2017-06-01,1
EP,Intel Corporation,2017-08-01,1
EP,"InterDigital CE Intermediate, SAS",2020-09-01,1
EP,"InterDigital Holdings, Inc.",1997-06-01,1
EP,"InterDigital Holdings, Inc.",1999-09-01,1
EP,"InterDigital Holdings, Inc.",1999-12-01,3
EP,"InterDigital Holdings, Inc.",2000-05-01,6
EP,"InterDigital Holdings, Inc.",2000-08-01,4
EP,"InterDigital Holdings, Inc.",2000-09-01,3
EP,"InterDigital Holdings, Inc.",2000-12-01,2
EP,"InterDigital Holdings, Inc.",2001-02-01,4
EP,"InterDigital Holdings, Inc.",2001-07-01,3
EP,"InterDigital Holdings, Inc.",2001-11-01,2
EP,"InterDigital Holdings, Inc.",2002-02-01,1
EP,"InterDigital Holdings, Inc.",2002-04-01,2
EP,"InterDigital Holdings, Inc.",2002-05-01,3
EP,"InterDigital Holdings, Inc.",2002-06-01,2
EP,"InterDigital Holdings, Inc.",2002-08-01,14
EP,"InterDigital Holdings, Inc.",2002-09-01,1
EP,"InterDigital Holdings, Inc.",2002-11-01,1
EP,"InterDigital Holdings, Inc.",2003-01-01,5
EP,"InterDigital Holdings, Inc.",2003-02-01,3
EP,"InterDigital Holdings, Inc.",2003-03-01,3
EP,"InterDigital Holdings, Inc.",2003-04-01,11
EP,"InterDigital Holdings, Inc.",2003-05-01,1
EP,"InterDigital Holdings, Inc.",2003-06-01,7
EP,"InterDigital Holdings, Inc.",2003-07-01,4
EP,"InterDigital Holdings, Inc.",2003-08-01,4
EP,"InterDigital Holdings, Inc.",2003-09-01,3
EP,"InterDigital Holdings, Inc.",2003-10-01,7
EP,"InterDigital Holdings, Inc.",2003-11-01,1
EP,"InterDigital Holdings, Inc.",2003-12-01,4
EP,"InterDigital Holdings, Inc.",2004-02-01,1
EP,"InterDigital Holdings, Inc.",2004-03-01,1
EP,"InterDigital Holdings, Inc.",2004-04-01,1
EP,"InterDigital Holdings, Inc.",2004-07-01,3
EP,"InterDigital Holdings, Inc.",2004-10-01,1
EP,"InterDigital Holdings, Inc.",2004-11-01,14
EP,"InterDigital Holdings, Inc.",2004-12-01,2
EP,"InterDigital Holdings, Inc.",2005-03-01,10
EP,"InterDigital Holdings, Inc.",2005-04-01,3
EP,"InterDigital Holdings, Inc.",2005-05-01,6
EP,"InterDigital Holdings, Inc.",2005-06-01,6
EP,"InterDigital Holdings, Inc.",2005-07-01,1
EP,"InterDigital Holdings, Inc.",2005-08-01,3
EP,"InterDigital Holdings, Inc.",2005-11-01,2
EP,"InterDigital Holdings, Inc.",2005-12-01,5
EP,"InterDigital Holdings, Inc.",2006-04-01,2
EP,"InterDigital Holdings, Inc.",2006-05-01,1
EP,"InterDigital Holdings, Inc.",2006-07-01,2
EP,"InterDigital Holdings, Inc.",2006-08-01,7
EP,"InterDigital Holdings, Inc.",2006-10-01,3
EP,"InterDigital Holdings, Inc.",2006-11-01,4
EP,"InterDigital Holdings, Inc.",2007-01-01,18
EP,"InterDigital Holdings, Inc.",2007-02-01,11
EP,"InterDigital Holdings, Inc.",2007-03-01,2
EP,"InterDigital Holdings, Inc.",2007-04-01,1
EP,"InterDigital Holdings, Inc.",2007-05-01,6
EP,"InterDigital Holdings, Inc.",2007-06-01,5
EP,"InterDigital Holdings, Inc.",2007-08-01,12
EP,"InterDigital Holdings, Inc.",2007-10-01,12
EP,"InterDigital Holdings, Inc.",2007-12-01,4
EP,"InterDigital Holdings, Inc.",2008-01-01,6
EP,"InterDigital Holdings, Inc.",2008-02-01,11
EP,"InterDigital Holdings, Inc.",2008-03-01,14
EP,"InterDigital Holdings, Inc.",2008-04-01,23
EP,"InterDigital Holdings, Inc.",2008-06-01,7
EP,"InterDigital Holdings, Inc.",2008-07-01,2
EP,"InterDigital Holdings, Inc.",2008-08-01,5
EP,"InterDigital Holdings, Inc.",2008-09-01,12
EP,"InterDigital Holdings, Inc.",2008-10-01,6
EP,"InterDigital Holdings, Inc.",2008-11-01,6
EP,"InterDigital Holdings, Inc.",2008-12-01,14
EP,"InterDigital Holdings, Inc.",2009-01-01,11
EP,"InterDigital Holdings, Inc.",2009-03-01,17
EP,"InterDigital Holdings, Inc.",2009-04-01,1
EP,"InterDigital Holdings, Inc.",2009-05-01,2
EP,"InterDigital Holdings, Inc.",2009-06-01,6
EP,"InterDigital Holdings, Inc.",2009-07-01,4
EP,"InterDigital Holdings, Inc.",2009-08-01,1
EP,"InterDigital Holdings, Inc.",2009-09-01,2
EP,"InterDigital Holdings, Inc.",2009-10-01,15
EP,"InterDigital Holdings, Inc.",2009-11-01,1
EP,"InterDigital Holdings, Inc.",2009-12-01,3
EP,"InterDigital Holdings, Inc.",2010-01-01,4
EP,"InterDigital Holdings, Inc.",2010-02-01,1
EP,"InterDigital Holdings, Inc.",2010-03-01,10
EP,"InterDigital Holdings, Inc.",2010-04-01,9
EP,"InterDigital Holdings, Inc.",2010-06-01,12
EP,"InterDigital Holdings, Inc.",2010-08-01,8
EP,"InterDigital Holdings, Inc.",2010-09-01,3
EP,"InterDigital Holdings, Inc.",2010-10-01,10
EP,"InterDigital Holdings, Inc.",2010-11-01,3
EP,"InterDigital Holdings, Inc.",2010-12-01,2
EP,"InterDigital Holdings, Inc.",2011-01-01,15
EP,"InterDigital Holdings, Inc.",2011-02-01,9
EP,"InterDigital Holdings, Inc.",2011-03-01,10
EP,"InterDigital Holdings, Inc.",2011-04-01,7
EP,"InterDigital Holdings, Inc.",2011-05-01,3
EP,"InterDigital Holdings, Inc.",2011-06-01,6
EP,"InterDigital Holdings, Inc.",2011-07-01,2
EP,"InterDigital Holdings, Inc.",2011-08-01,3
EP,"InterDigital Holdings, Inc.",2011-09-01,5
EP,"InterDigital Holdings, Inc.",2011-10-01,2
EP,"InterDigital Holdings, Inc.",2011-11-01,6
EP,"InterDigital Holdings, Inc.",2011-12-01,2
EP,"InterDigital Holdings, Inc.",2012-01-01,4
EP,"InterDigital Holdings, Inc.",2012-02-01,8
EP,"InterDigital Holdings, Inc.",2012-03-01,6
EP,"InterDigital Holdings, Inc.",2012-04-01,2
EP,"InterDigital Holdings, Inc.",2012-05-01,4
EP,"InterDigital Holdings, Inc.",2012-06-01,1
EP,"InterDigital Holdings, Inc.",2012-07-01,3
EP,"InterDigital Holdings, Inc.",2012-08-01,7
EP,"InterDigital Holdings, Inc.",2012-09-01,8
EP,"InterDigital Holdings, Inc.",2012-10-01,1
EP,"InterDigital Holdings, Inc.",2012-12-01,5
EP,"InterDigital Holdings, Inc.",2013-01-01,6
EP,"InterDigital Holdings, Inc.",2013-02-01,6
EP,"InterDigital Holdings, Inc.",2013-03-01,5
EP,"InterDigital Holdings, Inc.",2013-04-01,6
EP,"InterDigital Holdings, Inc.",2013-05-01,7
EP,"InterDigital Holdings, Inc.",2013-06-01,2
EP,"InterDigital Holdings, Inc.",2013-07-01,2
EP,"InterDigital Holdings, Inc.",2013-08-01,4
EP,"InterDigital Holdings, Inc.",2013-09-01,5
EP,"InterDigital Holdings, Inc.",2013-10-01,3
EP,"InterDigital Holdings, Inc.",2013-11-01,3
EP,"InterDigital Holdings, Inc.",2013-12-01,1
EP,"InterDigital Holdings, Inc.",2014-01-01,7
EP,"InterDigital Holdings, Inc.",2014-02-01,3
EP,"InterDigital Holdings, Inc.",2014-04-01,2
EP,"InterDigital Holdings, Inc.",2014-05-01,6
EP,"InterDigital Holdings, Inc.",2014-07-01,4
EP,"InterDigital Holdings, Inc.",2014-08-01,4
EP,"InterDigital Holdings, Inc.",2014-09-01,6
EP,"InterDigital Holdings, Inc.",2014-10-01,1
EP,"InterDigital Holdings, Inc.",2015-01-01,6
EP,"InterDigital Holdings, Inc.",2015-02-01,2
EP,"InterDigital Holdings, Inc.",2015-03-01,10
EP,"InterDigital Holdings, Inc.",2015-04-01,1
EP,"InterDigital Holdings, Inc.",2015-05-01,2
EP,"InterDigital Holdings, Inc.",2015-06-01,6
EP,"InterDigital Holdings, Inc.",2015-07-01,3
EP,"InterDigital Holdings, Inc.",2015-08-01,6
EP,"InterDigital Holdings, Inc.",2015-09-01,5
EP,"InterDigital Holdings, Inc.",2015-10-01,5
EP,"InterDigital Holdings, Inc.",2015-11-01,3
EP,"InterDigital Holdings, Inc.",2015-12-01,2
EP,"InterDigital Holdings, Inc.",2016-01-01,3
EP,"InterDigital Holdings, Inc.",2016-04-01,5
EP,"InterDigital Holdings, Inc.",2016-06-01,1
EP,"InterDigital Holdings, Inc.",2016-07-01,1
EP,"InterDigital Holdings, Inc.",2016-08-01,4
EP,"InterDigital Holdings, Inc.",2016-09-01,2
EP,"InterDigital Holdings, Inc.",2016-11-01,2
EP,"InterDigital Holdings, Inc.",2016-12-01,2
EP,"InterDigital Holdings, Inc.",2017-01-01,1
EP,"InterDigital Holdings, Inc.",2017-02-01,1
EP,"InterDigital Holdings, Inc.",2017-03-01,10
EP,"InterDigital Holdings, Inc.",2017-04-01,5
EP,"InterDigital Holdings, Inc.",2017-05-01,6
EP,"InterDigital Holdings, Inc.",2017-06-01,6
EP,"InterDigital Holdings, Inc.",2017-07-01,1
EP,"InterDigital Holdings, Inc.",2017-08-01,6
EP,"InterDigital Holdings, Inc.",2017-10-01,2
EP,"InterDigital Holdings, Inc.",2017-11-01,1
EP,"InterDigital Holdings, Inc.",2018-01-01,2
EP,"InterDigital Holdings, Inc.",2018-03-01,4
EP,"InterDigital Holdings, Inc.",2018-05-01,1
EP,"InterDigital Holdings, Inc.",2018-06-01,3
EP,"InterDigital Holdings, Inc.",2018-08-01,7
EP,"InterDigital Holdings, Inc.",2018-09-01,2
EP,"InterDigital Holdings, Inc.",2018-10-01,2
EP,"InterDigital Holdings, Inc.",2018-11-01,8
EP,"InterDigital Holdings, Inc.",2019-01-01,9
EP,"InterDigital Holdings, Inc.",2019-02-01,3
EP,"InterDigital Holdings, Inc.",2019-03-01,2
EP,"InterDigital Holdings, Inc.",2019-04-01,8
EP,"InterDigital Holdings, Inc.",2019-05-01,8
EP,"InterDigital Holdings, Inc.",2019-06-01,8
EP,"InterDigital Holdings, Inc.",2019-07-01,9
EP,"InterDigital Holdings, Inc.",2019-08-01,11
EP,"InterDigital Holdings, Inc.",2019-09-01,3
EP,"InterDigital Holdings, Inc.",2019-10-01,2
EP,"InterDigital Holdings, Inc.",2019-11-01,1
EP,"InterDigital Holdings, Inc.",2020-01-01,5
EP,"InterDigital Holdings, Inc.",2020-02-01,6
EP,"InterDigital Holdings, Inc.",2020-03-01,3
EP,"InterDigital Holdings, Inc.",2020-04-01,3
EP,"InterDigital Holdings, Inc.",2020-05-01,1
EP,"InterDigital Holdings, Inc.",2020-06-01,2
EP,"InterDigital Holdings, Inc.",2020-08-01,3
EP,"InterDigital Holdings, Inc.",2020-11-01,1
EP,"InterDigital Holdings, Inc.",2021-05-01,1
EP,"InterDigital Holdings, Inc.",2021-07-01,1
EP,"InterDigital Holdings, Inc.",2021-12-01,1
EP,"InterDigital Holdings, Inc.",2022-01-01,1
EP,"InterDigital Holdings, Inc.",2022-02-01,3
EP,"InterDigital Holdings, Inc.",2022-03-01,2
EP,"InterDigital Holdings, Inc.",2022-04-01,1
EP,"InterDigital Holdings, Inc.",2022-05-01,1
EP,"InterDigital Holdings, Inc.",2022-06-01,1
EP,"InterDigital Holdings, Inc.",2022-07-01,1
EP,"InterDigital Holdings, Inc.",2022-08-01,4
EP,"InterDigital Holdings, Inc.",2022-09-01,1
EP,"InterDigital Holdings, Inc.",2022-10-01,1
EP,"InterDigital Holdings, Inc.",2023-03-01,2
EP,"InterDigital Holdings, Inc.",2023-04-01,1
EP,"InterDigital Holdings, Inc.",2023-05-01,2
EP,"InterDigital Holdings, Inc.",2023-08-01,2
EP,"InterDigital Holdings, Inc.",2023-09-01,3
EP,"InterDigital Holdings, Inc.",2023-11-01,3
EP,"InterDigital Holdings, Inc.",2024-01-01,1
EP,"InterDigital Holdings, Inc.",2024-02-01,7
EP,"InterDigital Holdings, Inc.",2024-03-01,1
EP,"InterDigital Holdings, Inc.",2024-04-01,1
EP,InterDigital Patent Holdings Inc.,2008-08-01,13
EP,InterDigital Patent Holdings Inc.,2008-09-01,27
EP,InterDigital Patent Holdings Inc.,2008-10-01,14
EP,InterDigital Patent Holdings Inc.,2008-11-01,6
EP,InterDigital Patent Holdings Inc.,2008-12-01,15
EP,InterDigital Patent Holdings Inc.,2009-01-01,9
EP,InterDigital Patent Holdings Inc.,2009-03-01,27
EP,InterDigital Patent Holdings Inc.,2009-04-01,4
EP,InterDigital Patent Holdings Inc.,2009-05-01,2
EP,InterDigital Patent Holdings Inc.,2009-06-01,6
EP,InterDigital Patent Holdings Inc.,2009-07-01,4
EP,InterDigital Patent Holdings Inc.,2009-08-01,3
EP,InterDigital Patent Holdings Inc.,2009-09-01,7
EP,InterDigital Patent Holdings Inc.,2009-10-01,12
EP,InterDigital Patent Holdings Inc.,2009-11-01,3
EP,InterDigital Patent Holdings Inc.,2009-12-01,3
EP,InterDigital Patent Holdings Inc.,2010-01-01,3
EP,InterDigital Patent Holdings Inc.,2010-03-01,13
EP,InterDigital Patent Holdings Inc.,2010-04-01,10
EP,InterDigital Patent Holdings Inc.,2010-06-01,11
EP,InterDigital Patent Holdings Inc.,2010-08-01,2
EP,InterDigital Patent Holdings Inc.,2010-09-01,4
EP,InterDigital Patent Holdings Inc.,2010-10-01,9
EP,InterDigital Patent Holdings Inc.,2010-11-01,5
EP,InterDigital Patent Holdings Inc.,2010-12-01,2
EP,InterDigital Patent Holdings Inc.,2011-01-01,10
EP,InterDigital Patent Holdings Inc.,2011-10-01,2
EP,InterDigital Patent Holdings Inc.,2011-11-01,3
EP,InterDigital Patent Holdings Inc.,2011-12-01,1
EP,InterDigital Patent Holdings Inc.,2012-02-01,10
EP,InterDigital Patent Holdings Inc.,2012-03-01,5
EP,InterDigital Patent Holdings Inc.,2012-06-01,4
EP,InterDigital Patent Holdings Inc.,2012-07-01,2
EP,InterDigital Patent Holdings Inc.,2013-10-01,2
EP,InterDigital Patent Holdings Inc.,2014-07-01,1
EP,InterDigital Patent Holdings Inc.,2014-10-01,2
EP,InterDigital Patent Holdings Inc.,2015-12-01,1
EP,InterDigital Patent Holdings Inc.,2018-03-01,1
EP,"InterDigital Patent Holdings, Inc.",2006-08-01,1
EP,"InterDigital Patent Holdings, Inc.",2006-11-01,1
EP,"InterDigital Patent Holdings, Inc.",2007-01-01,12
EP,"InterDigital Patent Holdings, Inc.",2007-02-01,11
EP,"InterDigital Patent Holdings, Inc.",2007-04-01,1
EP,"InterDigital Patent Holdings, Inc.",2008-08-01,3
EP,"InterDigital Patent Holdings, Inc.",2008-09-01,12
EP,"InterDigital Patent Holdings, Inc.",2008-10-01,3
EP,"InterDigital Patent Holdings, Inc.",2008-11-01,6
EP,"InterDigital Patent Holdings, Inc.",2008-12-01,4
EP,"InterDigital Patent Holdings, Inc.",2009-01-01,8
EP,"InterDigital Patent Holdings, Inc.",2009-03-01,13
EP,"InterDigital Patent Holdings, Inc.",2009-04-01,2
EP,"InterDigital Patent Holdings, Inc.",2009-06-01,1
EP,"InterDigital Patent Holdings, Inc.",2009-07-01,3
EP,"InterDigital Patent Holdings, Inc.",2009-08-01,1
EP,"InterDigital Patent Holdings, Inc.",2009-09-01,1
EP,"InterDigital Patent Holdings, Inc.",2009-10-01,13
EP,"InterDigital Patent Holdings, Inc.",2009-11-01,2
EP,"InterDigital Patent Holdings, Inc.",2009-12-01,1
EP,"InterDigital Patent Holdings, Inc.",2010-01-01,3
EP,"InterDigital Patent Holdings, Inc.",2010-02-01,1
EP,"InterDigital Patent Holdings, Inc.",2010-03-01,2
EP,"InterDigital Patent Holdings, Inc.",2010-04-01,3
EP,"InterDigital Patent Holdings, Inc.",2010-06-01,3
EP,"InterDigital Patent Holdings, Inc.",2010-08-01,3
EP,"InterDigital Patent Holdings, Inc.",2010-10-01,6
EP,"InterDigital Patent Holdings, Inc.",2010-11-01,2
EP,"InterDigital Patent Holdings, Inc.",2011-01-01,2
EP,"InterDigital Patent Holdings, Inc.",2011-02-01,4
EP,"InterDigital Patent Holdings, Inc.",2011-03-01,5
EP,"InterDigital Patent Holdings, Inc.",2011-04-01,4
EP,"InterDigital Patent Holdings, Inc.",2011-05-01,3
EP,"InterDigital Patent Holdings, Inc.",2011-09-01,7
EP,"InterDigital Patent Holdings, Inc.",2012-01-01,5
EP,"InterDigital Patent Holdings, Inc.",2012-02-01,1
EP,"InterDigital Patent Holdings, Inc.",2012-03-01,4
EP,"InterDigital Patent Holdings, Inc.",2012-06-01,4
EP,"InterDigital Patent Holdings, Inc.",2012-07-01,1
EP,"InterDigital Patent Holdings, Inc.",2012-08-01,4
EP,"InterDigital Patent Holdings, Inc.",2012-09-01,9
EP,"InterDigital Patent Holdings, Inc.",2012-10-01,1
EP,"InterDigital Patent Holdings, Inc.",2012-11-01,5
EP,"InterDigital Patent Holdings, Inc.",2012-12-01,5
EP,"InterDigital Patent Holdings, Inc.",2013-01-01,6
EP,"InterDigital Patent Holdings, Inc.",2013-02-01,4
EP,"InterDigital Patent Holdings, Inc.",2013-03-01,4
EP,"InterDigital Patent Holdings, Inc.",2013-04-01,3
EP,"InterDigital Patent Holdings, Inc.",2013-05-01,3
EP,"InterDigital Patent Holdings, Inc.",2013-08-01,2
EP,"InterDigital Patent Holdings, Inc.",2013-09-01,7
EP,"InterDigital Patent Holdings, Inc.",2013-10-01,6
EP,"InterDigital Patent Holdings, Inc.",2013-11-01,2
EP,"InterDigital Patent Holdings, Inc.",2013-12-01,1
EP,"InterDigital Patent Holdings, Inc.",2014-01-01,5
EP,"InterDigital Patent Holdings, Inc.",2014-02-01,1
EP,"InterDigital Patent Holdings, Inc.",2014-04-01,2
EP,"InterDigital Patent Holdings, Inc.",2014-05-01,1
EP,"InterDigital Patent Holdings, Inc.",2014-07-01,3
EP,"InterDigital Patent Holdings, Inc.",2014-09-01,1
EP,"InterDigital Patent Holdings, Inc.",2014-10-01,4
EP,"InterDigital Patent Holdings, Inc.",2014-12-01,1
EP,"InterDigital Patent Holdings, Inc.",2015-01-01,5
EP,"InterDigital Patent Holdings, Inc.",2015-03-01,7
EP,"InterDigital Patent Holdings, Inc.",2015-09-01,1
EP,"InterDigital Patent Holdings, Inc.",2015-11-01,1
EP,"InterDigital Patent Holdings, Inc.",2015-12-01,3
EP,"InterDigital Patent Holdings, Inc.",2016-01-01,3
EP,"InterDigital Patent Holdings, Inc.",2016-04-01,3
EP,"InterDigital Patent Holdings, Inc.",2016-06-01,2
EP,"InterDigital Patent Holdings, Inc.",2016-08-01,1
EP,"InterDigital Patent Holdings, Inc.",2016-10-01,1
EP,"InterDigital Patent Holdings, Inc.",2016-11-01,1
EP,"InterDigital Patent Holdings, Inc.",2017-01-01,1
EP,InterDigital Technology Corp.,1990-10-01,1
EP,InterDigital Technology Corp.,1991-11-01,5
EP,InterDigital Technology Corp.,1991-12-01,5
EP,InterDigital Technology Corp.,1992-11-01,1
EP,InterDigital Technology Corp.,1994-07-01,2
EP,InterDigital Technology Corp.,1995-07-01,13
EP,InterDigital Technology Corp.,1995-08-01,10
EP,InterDigital Technology Corp.,1995-12-01,6
EP,InterDigital Technology Corp.,1996-06-01,25
EP,InterDigital Technology Corp.,1997-06-01,20
EP,InterDigital Technology Corp.,1997-11-01,3
EP,InterDigital Technology Corp.,1998-02-01,3
EP,InterDigital Technology Corp.,1998-03-01,13
EP,InterDigital Technology Corp.,1998-05-01,3
EP,InterDigital Technology Corp.,1998-10-01,3
EP,InterDigital Technology Corp.,1999-03-01,1
EP,InterDigital Technology Corp.,1999-12-01,3
EP,InterDigital Technology Corp.,2000-02-01,2
EP,InterDigital Technology Corp.,2000-03-01,11
EP,InterDigital Technology Corp.,2000-05-01,10
EP,InterDigital Technology Corp.,2000-08-01,7
EP,InterDigital Technology Corp.,2000-09-01,3
EP,InterDigital Technology Corp.,2001-01-01,2
EP,InterDigital Technology Corp.,2001-02-01,2
EP,InterDigital Technology Corp.,2001-03-01,5
EP,InterDigital Technology Corp.,2001-04-01,7
EP,InterDigital Technology Corp.,2001-07-01,2
EP,InterDigital Technology Corp.,2001-08-01,2
EP,InterDigital Technology Corp.,2001-11-01,2
EP,InterDigital Technology Corp.,2001-12-01,7
EP,InterDigital Technology Corp.,2002-02-01,7
EP,InterDigital Technology Corp.,2002-04-01,6
EP,InterDigital Technology Corp.,2002-05-01,13
EP,InterDigital Technology Corp.,2002-08-01,10
EP,InterDigital Technology Corp.,2002-09-01,3
EP,InterDigital Technology Corp.,2002-10-01,3
EP,InterDigital Technology Corp.,2002-11-01,1
EP,InterDigital Technology Corp.,2003-02-01,15
EP,InterDigital Technology Corp.,2003-03-01,7
EP,InterDigital Technology Corp.,2003-04-01,13
EP,InterDigital Technology Corp.,2003-05-01,16
EP,InterDigital Technology Corp.,2003-06-01,8
EP,InterDigital Technology Corp.,2003-07-01,6
EP,InterDigital Technology Corp.,2003-08-01,6
EP,InterDigital Technology Corp.,2003-09-01,7
EP,InterDigital Technology Corp.,2003-10-01,4
EP,InterDigital Technology Corp.,2003-11-01,2
EP,InterDigital Technology Corp.,2003-12-01,15
EP,InterDigital Technology Corp.,2004-02-01,2
EP,InterDigital Technology Corp.,2004-03-01,1
EP,InterDigital Technology Corp.,2004-04-01,3
EP,InterDigital Technology Corp.,2004-07-01,1
EP,InterDigital Technology Corp.,2004-08-01,2
EP,InterDigital Technology Corp.,2004-09-01,3
EP,InterDigital Technology Corp.,2004-10-01,8
EP,InterDigital Technology Corp.,2004-11-01,23
EP,InterDigital Technology Corp.,2004-12-01,2
EP,InterDigital Technology Corp.,2005-01-01,8
EP,InterDigital Technology Corp.,2005-03-01,8
EP,InterDigital Technology Corp.,2005-04-01,14
EP,InterDigital Technology Corp.,2005-05-01,8
EP,InterDigital Technology Corp.,2005-06-01,8
EP,InterDigital Technology Corp.,2005-07-01,8
EP,InterDigital Technology Corp.,2005-08-01,3
EP,InterDigital Technology Corp.,2005-11-01,2
EP,InterDigital Technology Corp.,2005-12-01,3
EP,InterDigital Technology Corp.,2006-01-01,1
EP,InterDigital Technology Corp.,2006-02-01,2
EP,InterDigital Technology Corp.,2006-04-01,11
EP,InterDigital Technology Corp.,2006-05-01,3
EP,InterDigital Technology Corp.,2006-06-01,1
EP,InterDigital Technology Corp.,2006-07-01,4
EP,InterDigital Technology Corp.,2006-08-01,7
EP,InterDigital Technology Corp.,2006-09-01,4
EP,InterDigital Technology Corp.,2006-10-01,3
EP,InterDigital Technology Corp.,2006-11-01,3
EP,InterDigital Technology Corp.,2006-12-01,5
EP,InterDigital Technology Corp.,2007-01-01,10
EP,InterDigital Technology Corp.,2007-02-01,8
EP,InterDigital Technology Corp.,2007-03-01,2
EP,InterDigital Technology Corp.,2007-04-01,5
EP,InterDigital Technology Corp.,2007-05-01,6
EP,InterDigital Technology Corp.,2007-06-01,7
EP,InterDigital Technology Corp.,2007-07-01,3
EP,InterDigital Technology Corp.,2007-08-01,21
EP,InterDigital Technology Corp.,2007-09-01,6
EP,InterDigital Technology Corp.,2007-10-01,15
EP,InterDigital Technology Corp.,2007-11-01,5
EP,InterDigital Technology Corp.,2007-12-01,7
EP,InterDigital Technology Corp.,2008-01-01,9
EP,InterDigital Technology Corp.,2008-02-01,18
